MIGPUMA,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
4803500,100177,24924,54730,20523,24951,36174,39052,120,245,400,5110,6623,4346,12806,3043,785,3955,1421,3420,902,3407,10713,24476,1127,10638,3284,3356,12374,21229,25364,16286
4803601,42884,9139,22427,11318,9575,15938,17371,1853,1333,734,3665,5389,2409,5575,1015,264,1506,446,1154,13,1005,4513,5611,312,3472,868,1747,6279,10330,10667,6469
4803602,109962,39182,50220,20560,35991,36012,37959,789,1111,523,5420,5102,2200,9338,771,1390,1679,1684,4436,311,3617,37584,12500,1598,12439,2340,5130,10875,17591,21703,20611
4803700,42020,9279,21852,10889,10564,16770,14686,690,1034,622,2807,6011,1529,5513,1227,366,1208,338,743,57,1329,5773,6519,240,3267,904,1843,5847,9740,10899,6255
4803800,111544,27072,58909,25563,26538,41244,43762,171,72,770,6911,15461,4870,11137,2319,956,4899,2068,3265,538,8450,13916,16927,1076,10507,2797,4434,14364,24140,27986,17982
4803900,49121,10832,26275,12014,9754,18582,20785,371,171,366,1837,3276,748,5171,545,346,996,619,1085,147,719,6525,4509,397,3891,1012,16390,5624,11279,13139,8247
4804000,58527,14506,30353,13668,16998,22812,18717,718,162,255,2530,6787,1850,6904,1503,474,1387,549,1264,716,3260,8012,12756,418,5645,1220,2117,7856,13043,14384,8738
4804100,24492,4993,13270,6229,6345,10008,8139,852,313,454,1495,3993,687,3274,507,86,862,137,473,52,463,3359,4032,148,1719,458,1128,3311,6321,6383,3484
4804200,35267,8158,18637,8472,9238,11311,14718,107,486,366,3694,5872,1076,5113,696,159,797,253,1169,78,705,4560,3766,338,3729,1121,1182,4251,8704,8867,5287
4804300,119716,26552,65300,27864,25898,36866,56952,131,330,1351,13658,15179,4007,13140,4388,1128,2618,1776,5566,968,6190,10503,17719,957,10629,4205,5273,14646,27211,31547,19760
4804400,29052,7018,15339,6695,6595,9453,13004,256,1006,167,2602,3252,901,3650,2880,254,490,308,1087,188,879,3762,2668,203,2489,930,1080,4171,6284,7083,4496
4804500,177979,45630,96665,35684,41939,57653,78387,188,3958,1127,13838,10468,8047,23226,3244,1553,6594,3332,12980,1687,11129,22551,20557,3145,20772,5680,3903,21520,34229,42256,34344
4804600,2353111,522404,1328687,502020,443544,681828,1227739,1650,74317,16842,176351,171082,146370,234202,113755,30467,79967,50703,189976,40950,185435,201396,285510,26423,204371,67889,55455,344349,444530,557808,484020
4804700,108143,25441,57629,25073,27984,34812,45347,109,560,774,6931,6530,2201,11754,3131,562,4516,1630,3717,200,5596,25750,10863,2489,15082,3072,2676,13797,21740,27355,19810
4804800,104825,25904,56837,22084,23643,31509,49673,445,1206,320,15274,12364,2694,13021,2564,530,2342,1630,3822,283,4342,13735,11952,1457,10648,3472,2724,14793,21553,25999,16576
4804900,190374,46441,104378,39555,47799,63364,79211,581,3250,939,11601,14556,8499,25459,3715,2076,5156,2530,10042,1318,8929,29371,29448,3398,20558,6016,2932,26436,34610,43554,39333
4805000,57424,12692,29611,15121,13329,21094,23001,2717,1510,1511,3669,9082,2750,7424,1998,284,1093,561,1430,38,1629,7848,5831,716,4215,1559,1559,9294,12885,13982,8571
4805100,39471,9405,20280,9786,9621,15085,14765,909,1064,561,4469,2860,1277,5884,878,420,1141,438,941,121,838,4926,4910,353,4680,994,1807,5653,9173,9528,5712
4805200,168335,42960,94738,30637,37458,53610,77267,189,1037,1413,13335,12071,12102,24179,1822,1833,7457,2195,12811,489,10008,15786,18650,3073,19030,6400,4455,19617,31140,40565,34053
4805300,757792,177787,441123,138882,132111,219536,406145,432,1484,4921,42510,39778,34628,65061,11702,26685,31364,15695,90305,5608,53397,75576,84753,13128,75659,25790,59316,83412,136470,183552,176571
4805400,63040,19950,31033,12057,17714,22854,22472,130,151,239,5057,4409,1768,10186,3150,803,1021,1377,2521,397,1872,10999,6050,557,8397,1877,2079,7631,11971,13595,9893
4805500,39195,8225,21103,9867,8672,14554,15969,1466,2163,602,3250,4739,1425,4187,1118,234,1141,480,809,220,1368,5058,4759,188,2741,785,2462,6356,9566,9898,5150
4805600,45874,10377,24877,10620,9855,15059,20960,261,2372,548,4156,4953,1984,5422,1351,445,1199,659,1519,184,1842,4260,6819,381,4327,1463,1729,6732,10583,12013,6169
4805700,36275,8673,19729,7873,7923,12700,15652,231,268,400,2419,7120,1472,4334,929,168,523,548,1173,464,1531,4613,3677,498,3536,1166,1205,5421,8383,8873,4925
4805800,54369,14904,28256,11209,12892,20850,20627,73,359,397,6392,3394,2517,7326,3191,735,821,554,2446,806,3001,5105,6066,1891,6975,1735,585,7350,11714,12850,7551
4805900,848789,212833,467403,168553,205932,297924,344933,826,4115,5670,40096,34501,30153,94493,25315,21089,64860,15875,49436,11185,65158,80737,143644,14764,102906,24114,19852,127263,173496,204240,130957
4806000,46180,10302,23444,12434,10657,17715,17808,559,554,332,4487,3274,1285,7072,466,503,1662,631,2165,326,1407,4349,7634,874,5706,1548,1346,6145,10234,11929,7570
4806100,29267,6411,15986,6870,7002,10408,11857,1209,3228,521,2252,527,889,3296,778,122,714,696,889,3,1038,4111,3251,158,3153,798,1634,4917,7222,7248,3469
4806200,51726,11813,27952,11961,15595,21527,14604,1257,3024,462,1602,3325,1185,5654,1692,307,1182,667,891,133,1745,7359,11186,1200,4949,992,2914,12945,10750,10951,5267
4806300,94576,24177,51775,18624,28041,40853,25682,150,1185,507,2500,669,2677,10957,14291,732,2668,1082,2540,36,6805,14470,16695,1277,9888,1757,3690,23075,18022,19299,10003
4806400,22639,4674,12943,5022,7996,8553,6090,379,1646,212,956,360,253,2310,452,88,590,222,345,7,417,4227,6717,15,1157,241,2045,5817,5083,4883,2182
4806500,35209,8109,19017,8083,8664,12046,14499,553,1428,276,7582,1340,577,3872,600,257,529,385,932,51,735,5555,3433,447,4296,900,1461,6018,8260,8619,4203
4806600,155737,37902,84040,33795,41561,53645,60531,459,2985,1440,16319,6677,5236,16175,4859,1511,3920,2866,7071,734,7270,16503,31681,2401,18987,4537,4106,24899,34387,38844,19705
4806700,132874,31349,74098,27427,44444,56228,32202,632,70,1308,3316,5614,3790,16149,4163,965,3167,1629,2670,375,8329,19262,39502,1593,13360,2291,4689,32073,26075,28308,15069
4806800,253083,65255,140080,47748,85779,102090,65214,3881,1020,1775,7965,6856,8830,36374,7393,2784,6487,2331,5331,522,12550,41693,65651,3339,23792,4073,10436,59710,47468,51531,29119
4806900,29823,7011,15981,6831,9527,10626,9670,1096,3212,187,919,615,790,2859,551,278,759,593,497,85,1159,4864,6336,196,3045,559,1223,5328,6990,7180,3314
4903001,32936,8914,17277,6745,9763,10852,12321,483,101,88,2397,7735,795,3466,2689,320,529,203,829,28,1711,3265,3116,540,2687,609,1345,2702,7199,8661,5460
4905001,81834,26224,40356,15254,28904,26827,26103,623,92,174,4751,12300,1570,9181,1932,1019,1499,1850,5699,605,3366,9772,7052,5734,9447,1723,3445,6058,14197,18350,17005
4911000,110991,33690,57136,20165,33369,37419,40203,359,115,357,10630,13484,2862,14753,5730,1501,2481,1457,9061,1168,4963,11119,12255,3139,9361,3288,2908,8691,20013,26345,22252
4913001,48668,11509,26652,10507,14115,15833,18720,171,4438,1001,3729,1152,1268,5624,2014,887,631,681,1273,95,1263,5778,5815,1452,6008,1213,4175,4252,11561,13428,7918
4921001,49578,13106,25667,10805,17245,17027,15306,1901,1001,665,2748,4028,940,6163,1878,542,1085,378,1148,103,1625,7708,4885,1038,6434,1236,4072,4074,10908,12964,8526
4935000,681964,180459,372773,128732,157987,223822,300155,232,2486,2882,37203,54031,30700,74430,33546,18752,45921,10832,52262,15047,51348,65323,77930,10707,50336,18491,29505,52867,117458,165660,165520
4949000,228087,77799,114593,35695,67172,74589,86326,1142,89,582,21885,18472,7343,29444,3914,14202,5318,2739,18755,1419,14236,28822,28533,4828,15752,4996,5616,17446,37430,49961,45451
4953001,63860,19133,31926,12801,20331,25238,18291,88,255,225,6479,3264,1362,8714,4089,1119,1536,912,2870,39,2805,5386,10702,2005,7978,1721,2311,5632,12855,15821,10419
4957000,105474,29677,55502,20295,28000,37913,39561,395,54,309,6369,14469,3856,12531,2324,980,4460,875,4783,406,9198,10006,13291,2033,7649,2383,9103,8142,22480,25243,19932
5000100,120497,29212,61924,29361,26431,35412,58654,785,65,545,6037,11964,4449,14837,3637,2465,3493,1274,9114,763,5748,14671,19017,2235,10137,3482,5779,6131,24392,28729,32033
5000200,65225,13836,33444,17945,17053,21988,26184,877,91,379,3308,5523,1630,8373,1265,816,3060,506,2534,441,1739,7777,10706,625,8497,2191,4887,4079,16227,16130,14953
5000300,58754,11992,28459,18303,18203,19319,21232,762,83,238,2965,4900,2004,5818,1160,822,1222,681,2248,107,1724,7126,14435,811,6915,1599,3134,3742,14517,14801,13702
5000400,58939,12136,29047,17756,15554,20405,22980,907,339,460,3031,7195,1263,8046,1187,687,1049,502,1710,582,2103,8373,10553,933,6383,1609,2027,3627,14681,15019,13476
5101300,154139,32139,89240,32760,22796,32320,99023,4,0,558,2021,1087,1731,9551,8767,5720,6408,3293,40111,2703,12711,10731,10441,2925,15656,11367,8354,14754,23552,30689,53005
5104100,139754,36119,72924,30711,36322,47231,56201,158,43,1078,10065,8598,5896,19869,10679,2098,4922,1447,8475,1339,11744,11005,16956,2800,12607,5116,4859,13234,29449,32652,28300
5110700,167435,37489,95519,34427,34246,46416,86773,489,201,441,16630,7440,3871,17321,13577,7088,3620,2078,21572,1393,11492,16937,13036,3974,15118,5812,5345,16299,27261,34658,51728
5151000,168151,37587,87701,42863,41207,61798,65146,430,187,705,10354,18027,8005,19278,7687,1842,6218,1851,7989,5258,9636,12669,29947,2208,14215,6301,5344,14732,39361,43038,33433
5151001***,114644,26378,59955,28311,26896,37029,50719,1080,129,1521,6017,4935,2264,11138,2331,2114,2409,1742,7290,2353,6120,20517,19571,2824,11836,5087,3366,9363,22841,26327,29735
5151010,58816,13041,31893,13882,15402,25033,18381,305,3251,575,2847,3117,1269,9224,1198,841,1282,343,2720,586,2761,7929,9133,248,4261,1916,5010,4965,15185,15458,10167
5151020,74675,17230,38770,18675,20001,33043,21631,355,330,375,2642,14005,2079,10407,2372,712,1326,401,1574,986,4269,6794,10922,982,7625,1983,4536,6645,19883,19012,11905
5151040,70917,17965,36373,16579,18250,25781,26886,402,68,278,2240,11711,946,8453,1294,835,885,1187,3390,274,3503,15387,7874,890,7186,1911,2203,5161,15849,16887,15055
5151080,62863,14223,31873,16767,16315,23650,22898,413,48,473,3847,9195,1781,7580,3390,734,1036,571,1832,1154,2127,6993,9638,655,6902,2062,2432,5772,16176,15524,11168
5151084,59692,13882,31563,14247,13859,21117,24716,357,122,186,3110,8362,1871,7741,2699,571,2304,571,2148,1501,2870,6193,9132,743,5138,1597,2476,5393,14399,14166,11852
5151085,31030,7256,15982,7792,8091,12470,10469,204,16,171,1727,5358,450,3672,1555,364,607,174,871,377,1579,3725,3557,864,3053,1194,1512,3243,8085,7241,5205
5151087,52424,11996,26985,13443,13206,18737,20481,1448,159,263,4881,3954,1485,6963,689,690,942,714,3244,250,1900,7068,6065,900,4885,2894,3030,5087,11720,12479,11142
5151095,31004,7039,15229,8736,8825,12203,9976,272,33,120,2178,3794,1458,4229,525,346,650,358,1453,271,1372,3920,4745,403,2255,1425,1197,2926,7750,7866,5423
5151096,68826,16510,35150,17166,17778,24978,26070,178,47,305,3657,10958,2335,8370,1439,644,2613,798,3718,1146,3797,5682,11592,658,6887,2140,1862,6176,16379,17079,12682
5151097,70048,14744,35602,19702,19436,30777,19835,612,28,354,2643,12883,2366,9046,2054,635,1382,559,1823,600,5359,7145,11032,597,5488,2466,2976,7841,18462,18475,10526
5151100,180836,46725,93971,40140,51048,64317,65471,85,0,1345,10295,6119,4622,23390,2034,4044,9315,4439,14395,3375,13105,18360,25094,4027,25201,6528,5063,17137,36674,43585,36715
5151105,52646,10824,26359,15463,14890,22340,15416,1515,132,327,2844,5467,1466,6098,2447,458,919,381,1082,483,2802,7527,7987,476,3935,2015,4285,6227,13748,13339,8508
5151110,65483,16443,33465,15575,16523,25762,23198,1502,81,137,3620,10304,2638,6537,3901,1090,1070,819,1866,380,2014,10189,7852,854,7562,1459,1608,6785,15066,14394,12795
5151115,62321,16804,32705,12812,16777,20666,24878,49,40,304,3452,1168,1476,8820,2055,710,4829,682,4686,863,2869,6819,9616,999,7819,2814,2251,5728,11979,14114,13696
5151120,47889,12535,24764,10590,13587,16943,17359,340,77,191,2991,1663,2040,8038,1908,578,735,728,4135,745,2223,6218,5404,863,5274,2256,1482,4610,10185,10879,9680
5151125,47148,9467,23278,14403,13304,20218,13626,1624,15,239,2601,5684,1295,6158,797,625,1154,394,1708,490,1510,5687,6383,780,4834,1973,3197,5692,11900,11784,8305
5151135,63676,14218,33244,16214,16614,23185,23877,201,160,1632,3539,6315,1787,7749,4390,264,1006,605,1395,214,2279,5951,11460,780,6601,2352,4996,6901,15813,16065,10679
5151145,46805,10633,24505,11667,12401,17843,16561,573,11,392,2542,5972,2175,5425,2419,388,677,377,2356,874,1900,4786,6826,460,4192,1590,2870,5260,11184,11695,8033
5151175,94913,21250,49927,23736,19054,27432,48427,29,3,383,3357,26829,2009,9546,1495,618,1472,1661,6030,2726,5599,6822,12949,1214,7053,2535,2583,9384,22307,24850,17122
5151186,54634,12496,28381,13757,13950,17311,23373,3,0,334,2115,2329,1035,6684,1700,1282,729,677,5019,397,3328,6608,9091,957,5789,1483,5074,5092,11055,13719,12272
5151187,162355,34168,88295,39892,39112,54299,68944,9,1,786,6559,7253,4209,15177,9896,3394,5403,3029,10657,2156,11442,20431,33775,2003,13832,6004,6339,16351,35216,41730,34890
5151200,201454,46493,109587,45374,46559,61784,93111,86,8,621,8847,7149,9465,23194,3476,3881,20908,4214,17830,8503,20016,11580,29292,2615,17016,7168,5585,17080,39303,47945,50633
5151206,64106,17127,31166,15813,20457,23143,20506,47,2,327,3435,2303,1550,8369,1627,459,807,1191,4048,1509,3473,7844,7214,5845,10508,1919,1629,6052,13599,14580,12748
5151215,88541,20709,47459,20373,20331,28665,39545,871,338,104,10248,5939,6866,9861,1990,833,9438,813,3847,3149,4638,6757,7827,3177,5699,2851,3295,8134,19201,21145,19352
5151235,163521,34023,88157,41341,32153,47287,84081,20,18,884,7796,6229,4675,8888,3910,2243,7775,2212,12056,10107,9976,18198,28143,3541,12983,5478,18389,13445,31912,40568,43573
5151255,93704,17861,54924,20919,14125,21308,58271,4,0,286,2473,1594,1347,7020,3377,1451,2925,1786,17130,1170,6399,5230,6633,1160,9016,10287,14416,8612,15089,18653,33489
5151256,153108,38428,82225,32455,37730,48286,67092,161,108,729,17254,4082,4275,25193,2569,1625,2435,1980,12548,1073,9572,20880,17545,3280,16202,5589,6008,17688,27714,32060,37218
5155000,102792,24661,54676,23455,26532,36364,39896,204,60,240,9469,4440,4298,16161,4409,2085,3341,1355,9504,1479,8164,7388,10654,1120,9869,4254,4298,10582,22757,25692,19100
5159300,658744,136087,380152,142505,109432,148068,401244,113,197,2105,26848,6363,17613,62882,8593,22981,26830,10450,183973,19070,47250,57448,66657,9571,50337,24917,14546,58454,96114,133291,234798
5310100,83392,21620,42942,18830,18958,28921,35513,3259,141,188,7015,9847,2546,8240,2549,1236,1991,1126,3400,270,3929,9573,10828,2240,7873,3082,4059,6639,16735,20779,17619
5310200,67616,14839,35007,17770,15225,24167,28224,2812,41,380,5631,6857,1442,8649,1874,625,1665,955,2209,257,2055,6895,9672,2477,7026,2424,3670,6115,14221,18695,13746
5310300,50991,11305,26397,13289,12775,20954,17262,10677,3,1249,2537,2334,2750,5289,749,769,792,700,1171,79,1505,4328,7184,1037,5125,971,1742,8230,11070,12276,8110
5310400,29481,5629,15154,8698,7509,12055,9917,4811,535,360,1142,2086,427,3016,460,304,344,292,605,184,515,3544,4095,762,1941,533,3525,3430,7380,8265,4777
5310500,229189,55784,121912,51493,46092,84471,98626,1710,175,595,11147,16166,10871,30515,7266,3779,11881,3269,10124,4144,11979,20373,44293,4156,20554,6083,10109,16677,49793,61150,45785
5310600,38226,9557,19257,9412,8638,12682,16906,2972,16,223,1240,4672,1234,3549,845,239,415,382,813,15,278,10211,4980,436,2852,575,2279,3245,7510,9354,8560
5310700,147229,34633,77878,34718,30461,50770,65998,16062,78,2429,9041,11671,3873,15989,3167,1211,2772,1845,9671,544,11772,14185,19420,2194,11649,3179,6477,18004,28498,36587,29507
5310800,50598,12274,26077,12247,12293,18315,19990,8744,52,1703,2280,5227,2135,4772,1187,622,682,498,740,56,1917,6231,4609,1166,4681,804,2492,6770,10968,12326,8260
5310900,105235,23977,54535,26723,23737,45527,35971,25718,47,639,3421,8890,4128,9790,3475,861,1371,890,1509,637,3182,10028,14583,2211,6264,1745,5846,19160,22605,24572,14921
5311000,33691,7296,17498,8897,8029,11887,13775,2980,172,527,1383,4937,797,4134,1233,303,388,419,726,98,1198,3955,4006,386,3078,813,2158,3368,8100,9106,5821
5311100,152503,36567,83117,32819,29996,50284,72223,674,125,1659,12228,13687,7423,17601,3933,3270,5160,2990,8534,2958,7412,15810,23098,2573,12995,4899,5474,10766,29307,40399,35464
5311200,43848,9386,23509,10953,8997,15118,19733,1959,210,392,2537,7722,1577,4722,939,371,979,532,943,106,1467,4215,6902,634,3832,1217,2592,3823,10742,12291,7606
5311300,34286,7340,17928,9018,7469,13204,13613,1349,64,484,1464,3371,866,4039,906,290,746,352,654,79,1064,4117,3994,1255,3464,1140,4588,3033,8462,9708,5743
5311400,117386,24644,63616,29126,22008,36375,59003,2081,46,244,5285,3646,2960,11934,2629,1752,2433,1293,5131,960,7056,12030,13997,3127,8581,4066,28135,8241,23003,32067,29431
5311500,295267,69313,158721,67233,58771,98318,138178,1065,196,664,21689,16790,13644,42465,14594,3278,7727,5108,9707,952,20254,28242,49271,7091,27045,11275,14210,25069,61166,77624,62095
5311600,1359383,295645,787837,275901,197882,328689,832812,2756,435,5493,70309,101918,67188,147354,61756,110385,43353,28127,126583,34546,74081,102329,160721,29286,110014,45678,37071,98570,219212,319492,426464
5311700,278016,61128,150507,66381,48473,78054,151489,1417,161,1384,22390,57805,8691,35110,4781,6321,9342,3332,13855,1832,14270,19212,31819,6455,21414,7321,11104,21021,52271,72082,71514
5311800,67302,15900,34609,16793,15517,25421,26364,218,55,257,4108,2819,1174,10463,1377,1373,1587,1165,4292,331,2723,8246,11049,2702,7356,2345,3662,4914,13328,17798,15362
5311900,29122,5933,14613,8576,7207,11295,10620,806,21,192,1734,1734,496,3924,759,346,400,365,787,145,741,2799,5167,1109,3267,1320,3010,2397,6950,8295,5547
5400100,58386,11589,29995,16802,14254,22269,21863,5,2796,617,2815,5551,2497,6188,1498,479,1774,456,2137,915,2982,4374,11095,1126,6486,1917,2678,4221,16398,15782,10396
5400200,58142,13304,31583,13255,14129,21479,22534,11,2616,1037,3899,2632,1975,7883,2704,887,1158,520,2988,493,3153,5047,10726,639,5119,1810,2845,4663,15676,14493,10006
5400300,67813,17726,35847,14240,15603,22734,29476,61,1017,844,3973,4306,1323,6457,1170,681,831,770,3245,1153,2993,11183,15599,415,7008,2050,2734,4546,15273,15176,15092
5400400,65695,14776,34562,16357,17485,22951,25259,253,203,382,2623,4254,2062,7814,2946,2388,1519,543,2860,343,2990,8642,10821,1012,8078,1710,4252,5162,16451,16237,13069
5400500,41956,8689,22715,10552,10214,18590,13152,356,1777,526,2458,5510,1073,4589,1575,468,958,262,817,411,1218,4248,8540,191,3407,1145,2427,3715,13240,9950,6362
5400600,28853,5747,15782,7324,7178,10797,10878,52,1622,212,1546,5028,530,3835,766,252,795,158,602,139,594,2975,4934,79,2544,734,1456,2354,8890,7416,4446
5400700,41963,8888,23029,10046,10786,16363,14814,9,182,618,2057,3341,942,6396,1661,621,1684,358,1182,404,2603,3055,7098,517,4309,1311,3615,3106,11237,10950,7782
5400800,67029,16051,36334,14644,16499,26395,24135,218,167,780,2807,5563,2180,9176,1703,741,1359,761,2086,573,3951,5602,17768,915,6492,1842,2345,5015,16758,17155,12050
5400900,28474,5727,16480,6267,6058,9446,12970,93,1035,635,2883,2713,1704,3321,1372,263,728,513,1140,311,1875,2473,3440,347,2036,767,825,2277,8216,7309,4945
5401000,110380,21528,60852,28000,22910,43232,44238,39,1916,1023,4763,3813,3567,12640,4110,2140,5175,1365,5419,1414,7798,6735,22210,1239,9042,3219,12753,8554,28896,29282,22120
5401100,28329,5637,15323,7369,7202,12773,8354,567,453,203,1369,2384,734,3721,626,301,402,267,678,33,1128,3056,5672,225,4263,770,1477,2542,8504,7116,4530
5401200,64507,14499,34996,15012,15998,27345,21164,104,2355,532,2264,1942,2297,9198,1558,901,1282,492,1952,614,5610,5199,15083,906,6668,2239,3311,5321,17224,16547,10916
5401300,23425,4310,13672,5443,4979,8886,9560,100,4187,326,494,682,379,2805,789,217,459,176,606,127,797,2979,4186,112,1488,756,1760,2010,6982,6183,3940
5500100,64152,12796,32160,19196,19031,23595,21526,998,115,392,2333,11024,2192,7089,2859,809,1369,559,1314,718,1517,6062,8935,1400,6132,1815,6520,4249,18198,18401,10508
5500104**,344622,85631,185145,73846,74648,95467,174507,1954,135,1521,15526,23799,13321,31080,7540,17474,18516,4665,23310,10529,17706,39084,50104,5395,26951,11389,24623,20964,66345,84074,87608
5500200,158895,38427,84992,35476,37597,52120,69178,879,70,661,7282,26385,8200,15883,7568,1697,10253,1406,7126,5591,6630,10928,22741,2975,13562,4303,4755,11078,38156,41720,29514
5500600,43601,8857,21642,13102,12374,16495,14732,877,3,159,2088,6130,1449,6499,1386,544,1937,375,941,459,1108,3233,5126,1175,4551,1316,4245,2938,12649,12481,6676
5500700,73613,16598,37109,19906,19466,26707,27440,2253,941,482,3000,14771,2378,7675,5240,556,1793,301,1379,1035,1692,7259,9833,516,5622,1281,5606,4858,20143,20192,11822
5500800,54546,12536,26232,15778,15780,19345,19421,1894,58,158,1989,9595,2697,9782,1319,1236,1597,236,1181,252,1386,5743,6932,650,3342,1230,3269,3331,14800,14818,9061
5500900,72229,20521,35386,16322,19628,24455,28146,47,3,526,2666,8038,3988,8546,2544,871,3280,657,2162,2090,2436,6122,15408,831,6648,2907,2459,3468,14689,19099,14452
5501000,56915,13576,28729,14610,15025,19986,21904,844,190,333,2664,11441,2080,7307,1307,262,1475,550,1574,472,1384,3803,6755,945,6916,1251,5362,4173,15651,14969,8546
5501001,67587,15872,34318,17397,18095,22401,27091,1520,39,191,3323,19055,3110,7219,2867,682,1252,300,1134,1525,3128,4107,8386,907,4303,1700,2839,4968,18702,17695,10350
5501300,39988,8063,20079,11846,11646,13488,14854,1110,133,149,1694,11055,748,4510,1085,265,804,276,733,121,801,2742,5058,461,4169,1365,2709,3021,12239,10953,5712
5501301,40414,8952,20590,10872,10793,13582,16039,2334,68,912,2006,11002,1162,4074,1289,210,933,239,782,653,1366,2965,4593,369,2769,1009,1679,2504,10950,11312,6696
5501400,49397,11020,24699,13678,14356,18271,16770,1902,85,211,1611,10978,1480,5609,1176,584,1199,265,699,235,1084,4557,7085,1312,4123,1211,3991,3569,14588,13218,7002
5501401,62925,15662,31546,15717,16687,20748,25490,1488,325,160,3627,13945,2595,7891,1724,1414,2570,378,1318,416,1890,5289,7227,585,5194,1807,3082,4042,16344,16399,10478
5501500,110557,27279,58282,24996,26944,34460,49153,535,57,185,7578,19353,5729,12698,2792,1192,7243,950,3817,2118,8369,7291,13114,1342,8932,4101,3161,6448,25775,29263,21792
5501501,97395,22911,52390,22094,20736,29044,47615,342,1,149,5276,23220,3043,9264,3436,1630,3582,719,3851,4244,4986,5437,13261,742,6455,3373,4384,5656,23074,26313,19441
5501600,71843,16617,37822,17404,16611,25198,30034,1073,95,298,2417,17160,4915,7573,2172,478,4831,423,2078,2684,1944,4163,10423,1265,4591,1626,1634,4186,18014,19991,13035
5501601,88821,20585,45578,22658,22157,31155,35509,2014,29,367,2977,13280,2719,9413,6225,1816,5207,539,2032,848,2317,6118,15994,696,8815,2707,4708,5241,22223,24428,16344
5502400,65916,16374,34378,15164,17493,22887,25536,564,131,354,2579,10031,5770,7901,2488,1416,1411,434,1597,2066,2878,5689,9126,628,6154,1685,3014,5047,16285,16904,11306
5502500,61033,14304,31750,14979,14209,18612,28212,657,6,181,2287,21609,2765,5699,1225,310,2919,230,1049,946,2051,3818,7041,767,4356,1472,1645,3727,15244,16473,11285
5510000,65724,18633,32945,14146,19811,22268,23645,229,0,151,1648,7910,3315,8796,6797,221,877,562,1502,1877,4703,6511,8857,719,6060,1760,3229,5981,14247,15716,11147
5520000,98855,24616,49649,24590,27070,29702,42083,613,119,222,3740,23559,5109,11817,2381,935,4119,603,4229,618,4209,7339,12140,1824,8140,3516,3623,6746,23969,25289,18235
5530000,74011,17846,38138,18027,19805,23509,30697,216,22,141,2860,17672,3526,8905,2115,552,1920,499,1900,811,4186,5100,11119,1040,6417,1898,3112,6478,17757,19053,12877
5540100,510868,124091,272251,114526,130859,153219,226790,65,35,2196,11118,52584,18803,46888,15410,9654,25408,6591,24334,20730,39199,46635,100095,10528,41852,17477,21266,42027,105838,125888,113024
5550000,40942,10252,20057,10633,12071,13866,15005,501,7,99,1544,8792,1661,4317,1222,296,610,410,1049,182,1637,4646,3994,1177,5589,1238,1971,3707,9777,9853,7353
5555100,132387,34356,66377,31654,36735,47578,48074,1854,525,258,5259,23692,4489,15688,5058,1088,4803,801,3724,3690,6231,9584,22170,2245,10646,3523,7059,7752,31937,35678,22664
5555102,51139,14033,25513,11593,14968,16366,19805,719,0,162,2315,9961,2448,5707,2731,372,1390,272,1850,223,1911,4713,7290,773,5083,1249,1970,2624,11608,13266,9608
5570100,252448,60201,133070,59177,57816,72988,121644,252,282,943,16493,43371,17967,26368,7026,5350,13499,3460,16032,8764,14929,12826,28882,3948,17059,8817,6180,17196,54913,65116,55022
5600100,54571,11814,28972,13785,15032,18033,21506,911,1709,461,5118,1572,994,5654,1337,999,1449,846,2248,150,1805,5514,7809,1726,9507,1706,3056,4773,13006,14332,10646
5600200,45007,8899,24461,11647,9757,13616,21634,659,6393,903,3057,1565,1996,4353,1485,529,1024,480,1188,419,1215,5045,5363,365,3784,1318,3866,3727,12044,13025,7312
5600300,62958,15643,32657,14658,15259,20965,26734,463,422,226,3749,1602,1289,7675,3019,1400,2172,857,2767,86,2420,8652,9578,643,6302,1713,7923,4958,13439,16153,12765
5600400,51951,11540,27953,12458,11919,16473,23559,501,4365,448,3382,2250,2770,6065,1769,627,1400,1192,1694,107,1692,4968,7580,797,5261,1761,3322,4558,13414,14280,8159
5600500,52035,10499,28323,13213,12301,15646,24088,330,6536,697,3621,1950,1339,5558,1928,782,951,776,1381,225,1062,6664,6819,525,5304,1259,4328,4515,13754,14722,8545
